PolicyID,CustomerID,IssueDate,Premium,Status,StatusDate,CohortFlag,AgeBand,Product,Channel
8963,1637,2020-04-15,2528.48,Active,2020-10-06,B,18-30,Annuity,Online
8964,2725,2020-10-12,3331.19,Surrendered,2021-01-03,A,61+,Annuity,Referral
8965,2511,2021-06-04,1440.74,Active,2021-11-14,B,61+,Endowment,Online
8966,541,2021-07-18,3822.59,Active,2021-10-25,A,46-60,Endowment,Online
8967,1650,2023-10-11,4521.5,Active,2029-03-24,B,46-60,Whole Life,Agent
8968,1946,2021-05-25,3338.4,Lapsed,2022-12-04,A,46-60,Annuity,Referral
8969,84,2021-07-30,2850.69,Active,2023-07-17,B,31-45,Whole Life,Referral
8970,271,2022-08-01,2666.63,Surrendered,2025-02-17,A,31-45,Annuity,Online
8971,2292,2020-07-25,3665.03,Active,2021-08-28,A,46-60,Annuity,Agent
8972,388,2019-02-23,5970.73,Lapsed,2019-05-04,A,61+,Term Life,Online
8973,214,2020-08-27,5736.24,Active,2022-01-27,A,46-60,Endowment,Branch
8974,2866,2019-11-21,2971.23,Active,2019-11-26,A,18-30,Term Life,Referral
8975,59,2021-06-03,3467.47,Active,2021-07-16,B,61+,Annuity,Referral
8976,1626,2019-09-22,4355.3,Lapsed,2019-10-02,A,61+,Whole Life,Agent
8977,2931,2020-01-17,5359.11,Active,2020-03-10,A,46-60,Endowment,Referral
8978,843,2022-05-21,3173.91,Active,2023-10-11,B,61+,Term Life,Agent
8979,2972,2022-10-13,2248.52,Active,2024-12-11,B,61+,Annuity,Referral
8980,1528,2024-10-06,581.04,Claimed,2025-02-02,A,18-30,Annuity,Agent
8981,1730,2023-02-26,3501.59,Active,2023-04-13,A,18-30,Term Life,Online
8982,123,2023-03-14,1039.26,Active,2023-07-08,A,46-60,Endowment,Agent
8983,1437,2023-11-27,3537.85,Active,2024-12-11,B,61+,Term Life,Branch
8984,1163,2020-06-30,1082.07,Active,2020-12-04,B,31-45,Term Life,Branch
8985,2487,2021-05-20,4328.2,Active,2024-08-17,A,18-30,Whole Life,Online
8986,562,2024-11-20,1706.43,Active,2025-01-10,A,31-45,Whole Life,Agent
8987,2166,2022-05-08,4224.67,Lapsed,2026-12-26,A,31-45,Term Life,Online
8988,1738,2021-05-14,1368.93,Lapsed,2021-05-18,B,31-45,Term Life,Branch
8989,905,2024-05-19,6061.24,Active,2024-12-24,A,18-30,Annuity,Referral
8990,395,2020-02-02,5247.14,Active,2020-05-17,A,18-30,Endowment,Online
8991,1727,2023-10-28,3726.83,Active,2024-08-27,A,61+,Annuity,Branch
8992,2924,2020-01-27,3638.09,Active,2020-03-04,A,46-60,Whole Life,Branch
8993,1717,2024-11-23,1708.88,Active,2026-12-24,A,61+,Endowment,Online
8994,935,2023-06-01,1318.31,Active,2023-07-24,A,18-30,Endowment,Branch
8995,1102,2021-12-13,1534.46,Surrendered,2022-11-01,A,61+,Whole Life,Branch
8996,3000,2022-07-24,464.59,Active,2022-08-05,B,46-60,Annuity,Branch
8997,1436,2024-11-28,1404.32,Active,2025-04-12,B,61+,Term Life,Agent
8998,75,2024-10-23,3051.82,Active,2024-12-21,B,18-30,Term Life,Branch
8999,295,2019-12-30,2665.59,Surrendered,2023-10-20,B,31-45,Endowment,Online
9000,21,2022-11-25,2245.73,Active,2022-11-29,B,61+,Endowment,Referral
9001,1039,2021-04-25,2186.34,Active,2021-09-30,A,18-30,Term Life,Agent
9002,1235,2022-08-20,3288.86,Lapsed,2022-12-29,B,31-45,Endowment,Referral
9003,560,2020-01-27,5607.85,Active,2021-02-20,A,18-30,Term Life,Agent
9004,1110,2021-11-06,1831.66,Active,2021-11-27,B,61+,Whole Life,Online
9005,1173,2024-08-21,3891.47,Active,2026-04-20,A,31-45,Whole Life,Referral
9006,372,2024-08-08,2446.83,Lapsed,2025-03-25,B,61+,Term Life,Branch
9007,2028,2019-05-26,4489.81,Active,2020-01-01,B,46-60,Endowment,Online
9008,818,2022-07-29,3072.05,Claimed,2022-10-30,A,31-45,Whole Life,Online
9009,1175,2023-04-22,3054.76,Surrendered,2023-12-23,B,31-45,Term Life,Referral
9010,1165,2024-07-25,2663.66,Active,2025-01-06,A,18-30,Term Life,Branch
9011,1093,2021-02-03,3346.31,Active,2021-05-16,A,61+,Endowment,Referral
9012,1284,2022-10-01,1747.96,Lapsed,2022-12-07,B,46-60,Endowment,Branch
9013,2012,2020-05-13,4857.68,Active,2021-08-31,B,18-30,Annuity,Agent
9014,846,2024-05-20,4817.84,Active,2024-07-14,B,31-45,Endowment,Referral
9015,1992,2022-03-11,3574.51,Active,2022-05-17,A,31-45,Whole Life,Agent
9016,521,2023-10-27,5515.86,Active,2024-09-05,B,31-45,Whole Life,Branch
9017,371,2019-04-28,3603.83,Lapsed,2019-07-30,A,31-45,Whole Life,Branch
9018,1443,2019-12-31,4550.47,Surrendered,2020-08-11,B,18-30,Term Life,Online
9019,101,2024-06-04,3984.18,Active,2025-03-24,B,61+,Term Life,Branch
9020,661,2019-05-16,3180.52,Active,2019-09-10,A,61+,Term Life,Referral
9021,1682,2022-01-05,2678.39,Lapsed,2022-06-07,B,18-30,Whole Life,Referral
9022,243,2024-02-15,1792.15,Surrendered,2024-05-11,B,18-30,Annuity,Branch
9023,2801,2019-01-18,705.85,Active,2019-08-31,A,46-60,Term Life,Branch
9024,512,2024-03-05,1832.09,Active,2029-01-19,B,61+,Annuity,Referral
9025,2897,2019-07-24,3128.36,Active,2020-01-04,A,61+,Term Life,Referral
9026,2603,2020-05-13,3785.65,Active,2021-06-03,B,31-45,Whole Life,Branch
9027,2274,2020-08-17,2123.55,Active,2021-08-20,B,61+,Annuity,Branch
9028,1542,2020-07-15,3141.04,Claimed,2022-01-29,B,46-60,Term Life,Referral
9029,2262,2022-07-28,2170.36,Surrendered,2023-10-25,B,31-45,Whole Life,Online
9030,2766,2020-10-01,1717.77,Active,2020-10-05,A,18-30,Term Life,Branch
9031,2115,2024-04-10,3024.71,Active,2024-08-23,A,31-45,Endowment,Online
9032,396,2019-11-11,1596.46,Active,2021-11-25,B,31-45,Whole Life,Referral
9033,612,2021-06-19,777.21,Active,2022-03-29,A,61+,Term Life,Online
9034,1261,2023-10-17,866.31,Active,2023-11-26,B,46-60,Annuity,Agent
9035,1858,2021-03-14,4064.06,Lapsed,2021-07-09,A,18-30,Term Life,Online
9036,770,2023-04-10,6644.46,Active,2023-08-09,B,31-45,Annuity,Agent
9037,1423,2022-12-23,3285.46,Active,2025-01-14,A,61+,Endowment,Branch
9038,407,2022-05-28,409.14,Active,2023-03-18,A,18-30,Endowment,Agent
9039,2973,2023-07-29,5097.25,Active,2024-07-05,A,46-60,Annuity,Referral
9040,1873,2024-07-20,4239.03,Lapsed,2025-01-02,A,31-45,Term Life,Branch
9041,1504,2023-11-04,1747.92,Lapsed,2023-11-26,B,31-45,Annuity,Branch
9042,2695,2024-06-23,2531.11,Active,2024-07-21,A,61+,Endowment,Agent
9043,2270,2021-12-25,2433.21,Lapsed,2022-07-12,A,31-45,Endowment,Referral
9044,1180,2022-12-17,3307.55,Active,2023-02-26,A,61+,Endowment,Referral
9045,654,2024-12-12,2594.89,Active,2025-01-21,A,61+,Annuity,Referral
9046,2476,2022-03-15,2938.76,Active,2022-07-04,A,61+,Endowment,Referral
9047,1182,2020-09-06,1394.31,Active,2022-01-13,A,31-45,Term Life,Online
9048,977,2020-01-22,7786.83,Active,2020-02-18,A,61+,Annuity,Referral
9049,1440,2022-11-06,5334.38,Active,2023-06-11,B,18-30,Endowment,Referral
9050,2419,2019-05-04,2484.01,Active,2021-01-31,B,46-60,Annuity,Branch
9051,1368,2023-12-19,6583.14,Active,2024-04-10,B,46-60,Endowment,Agent
9052,2898,2023-06-13,3369.22,Surrendered,2023-10-22,A,31-45,Whole Life,Online
9053,2904,2022-03-27,3034.95,Active,2024-05-21,A,46-60,Endowment,Online
9054,229,2020-12-28,2045.61,Lapsed,2022-01-15,B,46-60,Term Life,Branch
9055,2328,2022-02-15,722.19,Active,2023-09-21,B,18-30,Whole Life,Online
9056,1894,2019-12-25,5567.59,Active,2020-04-27,B,18-30,Annuity,Online
9057,1314,2020-03-18,3410.98,Active,2025-12-11,A,61+,Endowment,Branch
9058,1071,2021-08-30,3147.48,Active,2021-10-24,B,18-30,Whole Life,Referral
9059,975,2019-12-27,2037.47,Active,2023-04-03,B,18-30,Annuity,Online
9060,1739,2021-05-02,6492.26,Active,2023-08-28,A,31-45,Whole Life,Agent
9061,758,2023-06-13,4379.96,Lapsed,2024-03-31,B,18-30,Term Life,Referral
9062,321,2023-05-31,2561.51,Surrendered,2024-04-16,B,61+,Annuity,Referral
9063,2322,2023-10-23,2585.33,Active,2025-04-19,A,31-45,Term Life,Referral
9064,556,2021-10-20,2171.59,Active,2022-03-02,A,46-60,Endowment,Online
9065,844,2024-03-22,2730.02,Active,2024-12-20,B,46-60,Annuity,Agent
9066,1337,2024-04-14,4307.65,Active,2026-08-11,B,61+,Whole Life,Online
9067,1387,2019-08-29,6496.54,Surrendered,2019-09-23,B,61+,Whole Life,Branch
9068,668,2020-10-27,3796.18,Active,2023-03-07,B,18-30,Annuity,Online
9069,2428,2022-03-11,2895.4,Active,2023-06-30,A,31-45,Whole Life,Agent
9070,2759,2021-09-02,1617.34,Active,2023-02-20,A,31-45,Annuity,Online
9071,1943,2024-08-01,719.2,Active,2024-08-25,A,31-45,Term Life,Branch
9072,2005,2024-09-09,2141.55,Active,2024-11-23,A,61+,Term Life,Referral
9073,1931,2019-08-11,3767.96,Active,2022-03-14,A,46-60,Term Life,Online
9074,746,2024-01-02,372.22,Active,2024-02-19,A,18-30,Term Life,Referral
9075,675,2022-07-29,1996.62,Active,2023-07-28,B,46-60,Endowment,Online
9076,2164,2021-02-26,2661.85,Active,2022-09-06,B,31-45,Annuity,Agent
9077,2653,2020-07-09,1802.7,Active,2020-10-13,B,46-60,Annuity,Referral
9078,1066,2024-10-10,3705.29,Surrendered,2025-12-21,A,18-30,Endowment,Online
9079,2427,2021-04-26,464.55,Surrendered,2021-05-20,B,18-30,Whole Life,Agent
9080,2514,2021-12-30,959.25,Surrendered,2022-09-08,A,18-30,Endowment,Branch
9081,2328,2023-04-09,2370.67,Surrendered,2023-09-04,A,31-45,Whole Life,Referral
9082,618,2019-05-20,3833.59,Active,2020-06-01,A,46-60,Whole Life,Referral
9083,2166,2022-09-25,3481.77,Active,2024-12-05,A,61+,Term Life,Online
9084,2357,2020-08-12,3883.0,Active,2020-09-29,A,31-45,Annuity,Referral
9085,2148,2023-10-16,876.19,Lapsed,2024-05-21,B,18-30,Term Life,Branch
9086,2309,2020-06-24,2302.96,Active,2021-01-10,A,61+,Endowment,Referral
9087,993,2019-10-18,649.38,Active,2020-03-08,B,31-45,Endowment,Referral
9088,1329,2024-09-21,848.22,Surrendered,2025-05-17,A,18-30,Endowment,Branch
9089,1378,2022-06-09,724.21,Active,2024-07-24,B,46-60,Whole Life,Agent
9090,286,2022-05-20,5388.22,Active,2026-01-06,B,61+,Whole Life,Referral
9091,2376,2019-01-08,3323.87,Active,2019-01-09,B,18-30,Term Life,Online
9092,2111,2023-07-16,2387.0,Active,2024-11-17,B,61+,Endowment,Agent
9093,687,2020-04-27,1477.91,Active,2021-04-10,B,46-60,Annuity,Referral
9094,1306,2024-09-20,3518.03,Active,2029-12-02,A,61+,Term Life,Agent
9095,1465,2019-11-29,3127.9,Lapsed,2020-01-02,B,46-60,Endowment,Referral
9096,738,2022-06-10,1087.43,Active,2024-02-08,A,18-30,Endowment,Agent
9097,2687,2021-11-05,2086.78,Active,2024-07-23,B,61+,Term Life,Online
9098,2984,2024-10-17,2783.6,Active,2027-03-23,A,46-60,Whole Life,Agent
9099,1959,2024-10-01,2927.23,Claimed,2025-07-28,A,46-60,Endowment,Branch
9100,1895,2020-11-15,1175.25,Lapsed,2021-04-08,A,18-30,Term Life,Referral
9101,2524,2021-09-20,3612.69,Surrendered,2022-09-27,B,18-30,Endowment,Referral
9102,1486,2023-12-03,3771.35,Active,2024-04-14,A,18-30,Whole Life,Online
9103,2101,2023-12-30,5409.78,Active,2024-07-10,B,61+,Term Life,Branch
9104,2802,2023-12-11,1078.84,Active,2024-07-13,A,31-45,Whole Life,Agent
9105,486,2023-08-30,2031.43,Active,2024-01-08,B,18-30,Endowment,Agent
9106,1514,2019-03-04,2931.67,Active,2019-08-03,A,61+,Annuity,Branch
9107,2002,2019-09-18,3713.56,Active,2019-09-20,B,18-30,Whole Life,Branch
9108,1388,2021-05-07,7927.05,Active,2021-09-12,A,61+,Annuity,Agent
9109,2457,2022-06-17,1607.01,Surrendered,2023-02-05,A,46-60,Endowment,Online
9110,1031,2023-01-28,1660.92,Active,2023-04-07,A,46-60,Endowment,Online
9111,1766,2022-02-04,2494.54,Claimed,2023-09-24,B,46-60,Endowment,Agent
9112,668,2024-07-23,5386.28,Active,2025-04-30,A,31-45,Term Life,Agent
9113,1221,2019-06-29,1974.88,Active,2021-01-25,A,61+,Whole Life,Branch
9114,835,2019-12-21,1223.02,Active,2020-02-09,A,31-45,Whole Life,Referral
9115,876,2021-07-22,2937.03,Lapsed,2023-04-09,A,18-30,Term Life,Referral
9116,2415,2020-08-11,2414.27,Active,2023-10-14,B,46-60,Term Life,Branch
9117,1002,2023-10-27,2002.45,Active,2024-04-02,B,46-60,Whole Life,Agent
9118,250,2020-08-27,842.66,Active,2020-12-26,B,46-60,Endowment,Referral
9119,1940,2019-06-23,1495.97,Active,2020-07-06,A,31-45,Whole Life,Agent
9120,1619,2019-12-20,5111.1,Active,2020-12-22,B,18-30,Endowment,Agent
9121,1264,2022-08-31,2074.93,Active,2022-10-13,A,31-45,Annuity,Referral
9122,2428,2020-03-09,2382.14,Surrendered,2022-10-19,A,46-60,Annuity,Branch
9123,872,2019-09-16,3131.76,Surrendered,2020-05-11,A,31-45,Endowment,Agent
9124,835,2021-05-17,4266.63,Active,2022-10-26,B,18-30,Whole Life,Agent
9125,2823,2024-08-14,1500.86,Active,2025-01-23,A,18-30,Term Life,Referral
9126,919,2024-06-26,2557.22,Active,2024-10-14,B,46-60,Term Life,Branch
9127,1725,2020-08-18,1224.01,Active,2020-09-30,A,31-45,Annuity,Referral
9128,2503,2023-07-27,1414.77,Active,2023-11-21,B,46-60,Endowment,Branch
9129,2414,2020-01-29,3637.9,Active,2025-02-05,B,46-60,Whole Life,Online
9130,1314,2019-12-02,3566.03,Active,2020-12-27,B,18-30,Annuity,Branch
9131,1898,2024-10-11,1790.05,Active,2026-05-26,A,46-60,Whole Life,Online
9132,403,2019-02-13,1480.38,Surrendered,2022-04-19,B,46-60,Term Life,Online
9133,2106,2021-05-03,3111.44,Active,2021-06-02,B,18-30,Whole Life,Agent
9134,2569,2019-10-02,369.45,Active,2019-12-06,A,31-45,Term Life,Agent
9135,1328,2020-03-01,2909.4,Active,2022-10-17,B,31-45,Endowment,Referral
9136,1139,2020-04-27,1992.66,Active,2021-02-24,B,31-45,Annuity,Referral
9137,210,2019-08-02,2380.79,Active,2020-08-03,B,18-30,Whole Life,Branch
9138,1065,2024-10-27,5150.77,Active,2025-05-18,A,46-60,Whole Life,Agent
9139,816,2019-05-19,1415.87,Active,2021-01-22,B,31-45,Term Life,Referral
9140,2221,2021-08-07,2555.74,Active,2022-04-29,B,18-30,Annuity,Branch
9141,234,2019-04-08,4296.3,Active,2021-01-05,B,61+,Endowment,Agent
9142,793,2020-10-25,1780.76,Active,2025-08-30,A,31-45,Endowment,Online
9143,1908,2021-12-09,2651.99,Active,2022-12-23,B,31-45,Annuity,Online
9144,1614,2020-04-23,3194.85,Active,2021-01-22,B,31-45,Term Life,Agent
9145,2841,2021-12-17,2288.83,Active,2022-05-31,A,46-60,Endowment,Branch
9146,2167,2019-06-11,1322.44,Active,2019-08-29,B,61+,Whole Life,Online
9147,335,2023-02-09,3293.48,Active,2024-03-05,B,18-30,Whole Life,Agent
9148,1360,2022-12-21,4668.17,Lapsed,2023-01-13,B,31-45,Term Life,Branch
9149,1640,2020-01-30,992.32,Lapsed,2023-03-17,A,31-45,Endowment,Agent
9150,1098,2021-03-11,1191.98,Lapsed,2022-03-26,B,18-30,Annuity,Referral
9151,1215,2019-07-05,7251.32,Active,2022-09-16,A,18-30,Endowment,Referral
9152,324,2020-07-11,1569.39,Active,2020-11-04,B,18-30,Whole Life,Branch
9153,1791,2024-06-03,1308.29,Active,2027-05-07,B,18-30,Term Life,Branch
9154,284,2020-03-21,2804.92,Active,2021-03-01,A,61+,Annuity,Online
9155,213,2021-04-09,3158.21,Lapsed,2022-12-06,B,18-30,Term Life,Agent
9156,1659,2024-11-04,1297.82,Lapsed,2025-01-14,B,46-60,Annuity,Online
9157,1742,2022-06-26,4856.7,Active,2023-03-06,A,18-30,Annuity,Online
9158,929,2023-12-19,1135.85,Active,2024-10-21,A,31-45,Whole Life,Referral
9159,752,2020-05-30,4011.95,Claimed,2020-11-28,A,46-60,Whole Life,Online
9160,1418,2023-05-20,1014.87,Active,2023-09-03,B,31-45,Annuity,Branch
9161,2387,2021-08-04,1767.48,Active,2023-12-10,A,46-60,Endowment,Online
9162,1822,2022-05-10,3318.82,Active,2022-06-11,B,18-30,Annuity,Referral
9163,1046,2023-05-18,5370.23,Active,2023-07-18,A,46-60,Annuity,Online
9164,1795,2023-08-06,5938.37,Active,2023-12-25,A,31-45,Annuity,Agent
9165,1893,2021-01-25,1171.15,Active,2023-08-03,A,61+,Term Life,Online
9166,105,2019-11-21,3220.85,Active,2020-09-19,B,46-60,Whole Life,Agent
9167,1490,2020-11-17,3467.05,Lapsed,2021-05-06,B,46-60,Annuity,Online
9168,1483,2023-02-07,1475.08,Active,2023-08-14,B,18-30,Term Life,Branch
9169,1456,2023-08-16,1739.33,Active,2025-06-09,A,31-45,Term Life,Branch
9170,770,2024-06-22,2922.32,Active,2024-07-01,B,61+,Endowment,Agent
9171,2764,2021-05-17,1508.94,Active,2021-05-21,B,46-60,Whole Life,Agent
9172,2811,2019-08-05,3674.82,Surrendered,2019-08-22,A,31-45,Endowment,Referral
9173,1960,2021-09-27,3258.56,Active,2022-05-16,B,46-60,Annuity,Online
9174,2028,2024-06-11,838.98,Active,2025-04-24,A,61+,Annuity,Referral
9175,379,2021-07-20,2197.67,Active,2022-07-12,A,31-45,Whole Life,Referral
9176,713,2024-07-05,2068.34,Active,2025-10-27,B,61+,Annuity,Branch
9177,1373,2019-08-28,3796.43,Active,2019-11-12,A,31-45,Whole Life,Referral
9178,225,2022-04-24,2261.45,Active,2022-08-13,B,31-45,Term Life,Branch
9179,1738,2019-02-17,3980.05,Active,2019-05-29,A,18-30,Whole Life,Referral
9180,738,2022-06-02,7500.54,Lapsed,2022-07-30,B,18-30,Term Life,Agent
9181,236,2022-03-13,4291.93,Active,2022-06-23,B,31-45,Whole Life,Referral
9182,183,2021-05-24,2352.15,Active,2022-05-06,B,31-45,Whole Life,Online
9183,712,2024-03-12,1775.79,Active,2024-08-25,A,18-30,Term Life,Branch
9184,1893,2024-12-19,1475.55,Surrendered,2026-06-05,B,46-60,Endowment,Agent
9185,2492,2020-09-16,1791.07,Surrendered,2021-06-23,A,31-45,Term Life,Online
9186,1889,2024-02-03,2451.68,Lapsed,2024-04-29,B,61+,Whole Life,Agent
9187,623,2024-05-24,4583.15,Active,2025-01-08,B,31-45,Annuity,Online
9188,1260,2020-08-23,3230.95,Active,2021-07-17,A,18-30,Endowment,Branch
9189,1151,2024-04-27,1355.68,Lapsed,2026-05-01,B,46-60,Annuity,Agent
9190,749,2023-12-22,3855.72,Lapsed,2025-10-06,B,31-45,Whole Life,Branch
9191,2203,2024-09-14,3256.92,Active,2025-04-04,A,31-45,Endowment,Agent
9192,2305,2023-07-07,2388.17,Active,2024-07-21,B,31-45,Endowment,Agent
9193,2283,2024-01-02,5624.26,Active,2024-05-10,B,31-45,Whole Life,Branch
9194,2548,2019-08-11,1541.83,Lapsed,2020-08-10,A,61+,Annuity,Agent
9195,2337,2023-10-13,4818.91,Active,2026-03-21,B,61+,Annuity,Referral
9196,510,2020-06-13,1587.85,Active,2021-06-05,B,61+,Whole Life,Online
9197,1576,2019-05-14,2674.61,Surrendered,2019-09-23,A,18-30,Endowment,Online
9198,1824,2020-01-26,1327.47,Active,2021-02-05,A,46-60,Endowment,Referral
9199,2757,2019-04-12,829.56,Active,2021-08-09,B,61+,Whole Life,Online
9200,785,2024-08-02,2719.04,Active,2024-09-24,A,61+,Annuity,Agent
9201,2942,2024-06-23,3868.69,Active,2025-02-18,B,61+,Annuity,Agent
9202,2824,2021-08-06,1742.25,Active,2021-12-25,A,46-60,Annuity,Agent
9203,2346,2023-04-18,476.01,Active,2023-07-27,B,31-45,Whole Life,Branch
9204,137,2021-04-20,2268.17,Active,2021-10-21,A,46-60,Term Life,Agent
9205,2424,2024-08-15,5792.74,Active,2025-02-13,B,61+,Whole Life,Agent
9206,2135,2019-07-13,4087.83,Active,2019-10-07,B,46-60,Term Life,Branch
9207,1778,2021-01-11,3269.96,Surrendered,2021-07-18,B,61+,Annuity,Agent
9208,1223,2020-04-17,163.28,Lapsed,2021-04-18,A,46-60,Whole Life,Branch
9209,2485,2019-02-07,7262.84,Active,2019-02-16,A,31-45,Term Life,Branch
9210,1334,2023-08-26,2251.46,Surrendered,2028-03-05,B,46-60,Annuity,Branch
9211,1778,2020-04-15,1847.68,Active,2020-08-21,A,46-60,Annuity,Branch
9212,1305,2023-02-22,1496.69,Active,2024-02-13,A,61+,Annuity,Branch
9213,764,2021-10-09,2234.52,Active,2022-02-07,A,31-45,Whole Life,Online
9214,702,2023-11-19,1981.02,Active,2024-05-19,A,61+,Annuity,Online
9215,2990,2024-05-20,5838.53,Active,2025-03-06,A,18-30,Annuity,Agent
9216,152,2019-04-13,8686.4,Active,2020-03-23,A,18-30,Endowment,Referral
9217,1326,2023-10-01,3096.88,Lapsed,2025-03-21,B,18-30,Term Life,Agent
9218,1302,2023-10-02,3365.69,Active,2025-04-26,B,61+,Annuity,Referral
9219,1712,2019-02-11,3425.0,Active,2019-11-04,A,61+,Whole Life,Referral
9220,1032,2024-10-14,7759.48,Active,2024-11-11,A,18-30,Term Life,Referral
9221,807,2019-07-12,657.72,Active,2020-05-04,A,46-60,Annuity,Agent
9222,235,2021-11-27,673.59,Active,2022-07-21,B,31-45,Annuity,Agent
9223,2723,2023-08-04,545.08,Active,2023-10-31,B,18-30,Term Life,Referral
9224,561,2019-11-22,5191.07,Active,2019-11-25,A,31-45,Term Life,Agent
9225,1326,2022-01-25,1701.76,Active,2022-06-12,B,18-30,Term Life,Branch
9226,38,2019-04-18,1510.16,Surrendered,2019-08-05,B,46-60,Whole Life,Online
9227,1160,2022-01-02,3575.7,Active,2022-08-30,B,31-45,Term Life,Online
9228,2870,2019-12-01,3764.57,Active,2021-05-07,B,61+,Whole Life,Online
9229,421,2024-04-26,3953.02,Active,2024-11-23,B,18-30,Annuity,Referral
9230,1243,2024-08-01,494.84,Active,2027-08-11,B,46-60,Term Life,Branch
9231,348,2021-03-14,2479.6,Lapsed,2021-06-13,A,46-60,Endowment,Online
9232,1832,2024-01-23,2448.88,Active,2024-04-23,B,46-60,Whole Life,Branch
9233,1570,2021-02-05,2501.14,Surrendered,2022-01-09,A,18-30,Annuity,Online
9234,2796,2022-07-01,4349.16,Lapsed,2024-10-05,A,31-45,Whole Life,Branch
9235,1919,2022-11-09,3314.78,Lapsed,2023-12-20,B,18-30,Whole Life,Agent
9236,2321,2023-01-28,1229.11,Active,2024-03-11,B,46-60,Whole Life,Agent
9237,1902,2019-02-03,4333.37,Active,2020-09-24,A,46-60,Term Life,Branch
9238,2356,2021-04-16,4130.19,Active,2022-05-24,B,61+,Endowment,Branch
9239,1398,2024-07-17,2878.0,Active,2025-12-18,A,18-30,Endowment,Referral
9240,2781,2023-06-28,2331.94,Active,2025-06-30,A,31-45,Annuity,Branch
9241,1825,2021-01-08,3335.39,Active,2021-01-10,B,18-30,Annuity,Referral
9242,2492,2023-01-29,4561.41,Active,2025-03-30,B,31-45,Endowment,Online
9243,1229,2022-08-20,1350.62,Active,2022-11-16,B,31-45,Endowment,Agent
9244,405,2024-02-29,1753.22,Active,2026-08-04,A,61+,Whole Life,Online
9245,1722,2019-04-27,2623.66,Surrendered,2019-08-17,A,18-30,Annuity,Referral
9246,2901,2023-02-13,2094.96,Active,2023-09-22,B,31-45,Endowment,Agent
9247,1221,2024-07-26,3558.96,Active,2027-04-13,B,31-45,Endowment,Online
9248,2826,2023-08-27,2686.37,Active,2023-10-08,B,61+,Endowment,Online
9249,115,2024-04-07,2698.43,Surrendered,2025-08-19,B,46-60,Annuity,Branch
9250,1677,2023-05-30,2748.05,Lapsed,2023-11-27,A,61+,Whole Life,Agent
9251,65,2022-07-31,3711.75,Active,2022-08-08,B,46-60,Whole Life,Online
9252,1300,2021-09-02,7469.49,Surrendered,2024-06-19,A,46-60,Term Life,Branch
9253,825,2024-08-18,620.51,Active,2024-10-02,B,61+,Annuity,Branch
9254,2287,2020-12-15,647.66,Active,2022-06-11,A,46-60,Term Life,Branch
9255,2350,2024-04-09,1638.51,Active,2024-10-03,A,31-45,Endowment,Referral
9256,1416,2021-04-23,3126.21,Active,2022-12-21,A,31-45,Whole Life,Referral
9257,969,2019-12-26,3327.93,Active,2021-05-15,B,46-60,Annuity,Branch
9258,369,2020-04-29,3841.26,Active,2021-04-30,B,18-30,Whole Life,Online
9259,233,2022-11-29,2606.44,Active,2025-09-16,B,46-60,Term Life,Online
9260,2243,2024-09-11,2457.95,Active,2024-10-19,A,18-30,Endowment,Agent
9261,907,2023-01-28,4325.2,Active,2024-09-03,B,18-30,Whole Life,Online
9262,921,2020-11-26,4920.92,Active,2022-01-05,B,46-60,Term Life,Branch
9263,689,2020-07-18,1116.95,Active,2020-12-02,B,61+,Term Life,Agent
9264,177,2024-01-06,5336.7,Active,2024-10-20,A,18-30,Annuity,Agent
9265,2265,2019-07-21,1421.34,Active,2020-08-01,B,18-30,Endowment,Online
9266,1035,2022-04-13,2110.97,Surrendered,2023-08-12,A,46-60,Endowment,Agent
9267,1470,2022-06-21,2510.22,Active,2022-09-04,A,31-45,Whole Life,Online
9268,630,2023-01-09,5860.69,Active,2023-02-17,B,61+,Whole Life,Branch
9269,164,2019-03-15,2345.59,Active,2019-04-23,B,18-30,Term Life,Branch
